Cycle#,Sensor_11,Sensor_9,Sensor_12,Sensor_4
91,47.42,9053.23,521.68,1406.98
92,47.56,9050.92,521.4,1403.7
93,47.46,9048.25,520.89,1409.68
94,47.64,9041.47,521.96,1405.02
95,47.56,9048.52,521.75,1409.58
96,47.49,9048.11,521.17,1399.48
97,47.53,9047.76,521.6,1401.69
98,47.52,9048.59,521.19,1406.18
99,47.58,9046.82,521.47,1408.28
100,47.38,9045.42,521.49,1403.27
101,47.66,9050.73,521.54,1397.88
102,47.63,9050.98,521.22,1407.96
103,47.45,9044.51,521.13,1410.06
104,47.51,9046.45,521.43,1409.17
105,47.56,9047.47,521.18,1408.2
106,47.41,9052.56,521.54,1407.18
107,47.63,9055.07,521.62,1414.46
108,47.46,9049.79,521.96,1418.74
109,47.66,9051.96,521.29,1403.84
110,47.59,9052.06,521.42,1410.89
111,47.42,9055.1,521.41,1407.94
112,47.65,9051.8,520.85,1411.02
113,47.53,9055.7,520.75,1415.26
114,47.52,9041.18,521.52,1411.23
115,47.51,9045.46,520.94,1412.62
116,47.49,9043.62,520.79,1406.09
117,47.65,9053.15,521.03,1416.04
118,47.58,9049.52,521.77,1410.84
119,47.58,9054.13,521.07,1410.29
120,47.42,9050.64,521.14,1405.96
121,47.62,9050.53,521.01,1413.09
122,47.64,9047.51,521.37,1415.86
123,47.59,9060.47,521.33,1415.71
124,47.74,9061.21,521.56,1413.87
125,47.6,9051.14,521.11,1411.02
126,47.56,9051.69,520.84,1410.98
127,47.64,9053.49,520.94,1407.35
128,47.75,9045.24,521.26,1412.49
129,47.52,9050.09,521.38,1413.53
130,47.78,9048.64,521.05,1414.7
131,47.6,9049.64,521.13,1417.53
132,47.63,9054.94,521.49,1405.27
133,47.71,9046.65,520.91,1419.04
134,47.98,9046.89,521.13,1412.86
135,47.76,9049.56,521.16,1406.59
136,47.63,9056.69,520.68,1415.14
137,47.45,9050.16,520.9,1415.8
138,47.73,9050.47,520.89,1415.5
139,47.49,9056.11,521.66,1414.03
140,47.62,9054.27,521.08,1414.74
141,47.75,9048.77,520.48,1416.22
142,47.62,9052.15,520.81,1414.78
143,47.69,9054.79,520.89,1406.55
144,47.64,9055.93,521.08,1416.24
145,47.65,9051.65,520.77,1414.98
146,47.64,9062.92,520.48,1418.23
147,47.59,9054.01,521.0,1415.85
148,47.97,9049.4,521.0,1413.16
149,47.74,9048.17,520.82,1417.62
150,47.82,9057.05,520.78,1418.69
151,47.68,9048.31,520.72,1416.15
152,47.77,9059.11,520.88,1419.63
153,47.88,9053.5,520.35,1416.61
154,47.9,9058.28,520.38,1410.2
155,47.94,9056.27,520.42,1415.3
156,47.73,9043.28,521.06,1413.48
157,47.72,9044.9,520.52,1410.03
158,47.77,9055.92,519.73,1412.39
159,47.76,9053.27,520.74,1419.17
160,47.84,9046.77,520.01,1411.77
161,47.89,9057.59,520.54,1423.21
162,47.99,9061.84,520.28,1418.08
163,47.86,9058.94,520.51,1420.38
164,47.77,9058.7,520.88,1423.33
165,47.8,9053.22,520.39,1419.58
166,47.87,9060.09,520.13,1419.23
167,48.06,9047.15,520.2,1418.52
168,47.78,9058.39,520.04,1420.12
169,48.0,9052.49,520.37,1418.24
170,47.81,9052.84,519.9,1422.63
171,47.9,9057.35,520.37,1421.75
172,48.05,9059.89,519.97,1419.92
173,48.05,9054.41,520.29,1423.19
174,48.03,9054.37,520.28,1415.58
175,48.05,9051.44,520.19,1426.56
176,48.03,9057.52,520.34,1420.49
177,47.85,9055.33,519.95,1423.15
178,48.08,9060.73,519.99,1423.46
179,48.06,9060.1,520.09,1425.33
180,48.08,9065.66,520.24,1417.81
181,47.86,9048.0,520.07,1426.82
182,48.04,9056.46,519.94,1427.47
183,48.11,9060.71,520.09,1433.5
184,48.14,9053.56,519.52,1422.37
185,48.07,9051.54,520.19,1430.94
186,48.16,9055.69,519.71,1430.96
187,48.35,9056.11,518.83,1430.78
188,48.17,9050.97,519.61,1434.88
1,47.35,9060.64,522.38,1408.42
2,47.51,9067.94,521.68,1407.07
3,47.5,9058.55,521.84,1407.67
4,47.29,9059.9,522.14,1399.32
5,47.51,9061.34,521.82,1407.85
6,47.69,9060.78,521.69,1407.62
7,47.32,9061.15,521.54,1403.66
8,47.31,9053.38,521.92,1409.89
9,47.56,9055.51,521.72,1401.55
10,47.49,9064.18,521.92,1401.4
11,47.31,9057.69,521.54,1398.88
12,47.28,9064.33,521.35,1404.37
13,47.39,9053.93,521.44,1403.51
14,47.28,9063.96,521.9,1411.21
15,47.54,9065.57,522.25,1406.71
16,47.46,9063.52,522.11,1399.81
17,47.44,9056.71,521.54,1400.08
18,47.53,9062.54,521.84,1397.51
19,47.51,9060.48,521.61,1404.43
20,47.22,9066.97,521.36,1407.81
21,47.37,9063.15,521.74,1399.7
22,47.53,9064.18,521.61,1401.87
23,47.38,9057.46,522.11,1401.04
24,47.47,9062.59,521.5,1402.5
25,47.24,9063.14,521.65,1400.92
26,47.77,9055.59,521.84,1408.56
27,47.46,9062.72,522.3,1409.87
28,47.46,9056.74,522.02,1408.34
29,47.41,9060.36,521.92,1413.44
30,47.25,9057.61,522.01,1401.92
31,47.4,9057.8,521.94,1405.33
32,47.37,9063.34,522.43,1399.02
33,47.3,9055.77,522.28,1404.7
34,47.35,9061.82,522.02,1398.87
35,47.44,9056.63,521.78,1402.49
36,47.24,9064.29,521.82,1411.38
37,47.48,9063.43,521.43,1412.6
38,47.48,9059.51,522.62,1399.96
39,47.35,9068.29,521.63,1405.4
40,47.31,9060.18,521.42,1404.15
41,47.29,9058.51,522.21,1406.4
42,47.41,9064.64,521.86,1403.82
43,47.51,9050.11,521.7,1408.55
44,47.32,9055.82,521.87,1403.1
45,47.24,9062.31,521.77,1410.07
46,47.55,9061.41,521.01,1406.04
47,47.51,9061.49,521.28,1409.34
48,47.47,9064.26,521.67,1401.64
49,47.52,9061.83,521.9,1406.5
50,47.5,9052.83,522.32,1403.81
51,47.43,9062.83,522.04,1399.45
52,47.21,9063.78,522.09,1406.82
53,47.54,9062.17,521.62,1404.72
54,47.51,9065.91,521.43,1397.15
55,47.52,9058.18,522.12,1409.0
56,47.45,9057.78,521.73,1401.06
57,47.52,9061.56,521.87,1398.71
58,47.27,9058.22,521.39,1402.77
59,47.31,9061.73,521.83,1408.69
60,47.31,9064.2,521.54,1407.02
61,47.38,9061.18,521.56,1401.75
62,47.48,9065.54,522.25,1405.16
63,47.56,9057.21,521.55,1401.09
64,47.53,9056.49,521.58,1399.72
65,47.33,9060.42,522.06,1404.89
66,47.6,9068.63,521.82,1407.88
67,47.41,9049.14,521.92,1409.63
68,47.46,9062.92,521.62,1403.02
69,47.49,9061.77,521.65,1404.8
70,47.47,9058.97,521.45,1399.66
71,47.58,9057.71,521.46,1408.77
72,47.45,9060.78,521.69,1408.97
73,47.41,9058.03,521.8,1403.74
74,47.5,9065.91,521.49,1399.68
75,47.34,9061.75,521.83,1408.74
76,47.49,9056.33,522.42,1405.48
77,47.46,9057.95,521.25,1403.84
78,47.46,9063.94,522.01,1409.85
79,47.4,9060.98,521.74,1401.95
80,47.6,9056.1,521.73,1410.8
81,47.33,9057.17,521.67,1400.43
82,47.42,9061.16,522.0,1400.16
83,47.54,9065.06,521.81,1414.48
84,47.43,9059.41,521.9,1403.45
85,47.57,9061.6,521.83,1403.68
86,47.49,9050.66,521.97,1403.57
87,47.3,9055.87,521.68,1406.25
88,47.6,9057.02,521.89,1405.39
89,47.51,9066.3,521.62,1401.04
90,47.36,9061.28,521.79,1404.52
91,47.36,9065.41,521.32,1407.73
92,47.52,9057.55,521.42,1408.96
93,47.38,9064.8,521.47,1408.24
94,47.41,9066.93,522.48,1396.55
95,47.34,9061.33,522.29,1409.29
96,47.48,9060.06,521.5,1402.59
97,47.44,9062.79,521.95,1409.0
98,47.49,9054.2,521.46,1405.74
99,47.5,9065.45,522.17,1398.4
100,47.37,9055.09,521.56,1404.37
101,47.41,9059.49,521.76,1414.19
102,47.72,9050.77,521.2,1401.84
103,47.64,9060.59,522.05,1411.57
104,47.33,9058.82,521.43,1412.47
105,47.4,9064.91,521.61,1408.35
106,47.53,9068.81,521.64,1402.23
107,47.59,9064.99,522.03,1404.61
108,47.54,9065.28,521.76,1413.69
109,47.45,9066.45,521.91,1400.6
110,47.44,9064.54,521.01,1404.62
111,47.34,9057.24,521.38,1412.05
112,47.5,9062.82,521.7,1404.91
113,47.47,9065.29,521.51,1403.21
114,47.29,9060.87,521.24,1406.54
115,47.37,9061.64,521.36,1399.22
116,47.48,9059.88,521.79,1403.44
117,47.67,9065.5,521.49,1409.88
118,47.45,9079.16,521.61,1403.88
119,47.5,9062.91,521.46,1410.15
120,47.49,9058.07,521.46,1406.47
121,47.58,9056.53,521.18,1411.55
122,47.46,9059.99,521.66,1405.14
123,47.47,9066.68,521.98,1403.93
124,47.38,9055.95,521.63,1406.5
125,47.68,9063.75,521.59,1405.79
126,47.46,9068.39,521.87,1407.17
127,47.54,9067.32,521.16,1400.97
128,47.39,9052.49,521.87,1404.41
129,47.51,9063.42,521.34,1406.03
130,47.61,9071.72,521.85,1408.43
131,47.56,9056.05,521.53,1408.46
132,47.32,9061.61,521.57,1407.2
133,47.45,9058.77,521.31,1406.57
134,47.55,9064.76,521.68,1415.72
135,47.53,9065.48,521.28,1400.14
136,47.35,9061.91,521.61,1398.04
137,47.5,9060.02,521.3,1409.55
138,47.59,9061.23,521.11,1403.95
139,47.66,9057.85,521.17,1406.16
140,47.37,9061.23,521.3,1412.52
141,47.46,9061.28,521.45,1410.79
142,47.43,9063.22,521.3,1419.51
143,47.59,9060.63,521.42,1409.57
144,47.59,9064.65,521.11,1414.97
145,47.65,9063.45,520.96,1406.2
146,47.53,9068.96,521.48,1411.44
147,47.39,9064.58,521.31,1407.24
148,47.54,9069.58,521.44,1407.06
149,47.63,9065.47,521.81,1411.52
150,47.53,9071.28,521.11,1408.32
151,47.57,9061.54,521.3,1406.46
152,47.46,9067.46,521.55,1406.14
153,47.63,9071.0,521.17,1410.03
154,47.51,9067.42,521.56,1411.58
155,47.49,9069.07,521.62,1409.78
156,47.61,9068.54,521.91,1411.31
157,47.61,9061.91,521.27,1410.56
158,47.46,9066.35,521.61,1404.83
159,47.61,9065.63,521.17,1405.09
160,47.59,9060.13,521.05,1420.97
161,47.49,9068.07,521.42,1409.65
162,47.6,9068.01,521.61,1414.57
163,47.54,9060.64,521.81,1404.93
164,47.62,9064.08,521.28,1407.99
165,47.6,9067.84,521.54,1410.11
166,47.53,9067.27,521.82,1407.36
167,47.48,9070.24,521.38,1407.77
168,47.64,9067.68,521.33,1418.3
169,47.59,9059.56,521.04,1410.96
170,47.46,9069.24,521.0,1416.82
171,47.49,9064.64,521.41,1415.5
172,47.71,9064.33,521.38,1419.38
173,47.61,9065.35,520.98,1404.28
174,47.51,9067.68,521.21,1412.62
175,47.57,9069.02,521.08,1418.71
176,47.61,9067.16,521.13,1411.73
177,47.51,9068.05,521.25,1414.81
178,47.65,9063.98,521.1,1413.78
179,47.61,9063.86,521.38,1419.92
180,47.65,9064.3,521.08,1411.1
181,47.73,9071.28,520.61,1409.94
182,47.7,9066.43,520.76,1409.47
183,47.64,9071.98,521.19,1410.74
184,47.42,9068.22,520.76,1407.53
185,47.6,9062.82,521.23,1418.54
186,47.7,9069.54,521.5,1402.73
187,47.69,9066.04,521.21,1409.2
188,47.56,9063.07,520.57,1416.28
189,47.64,9066.78,521.06,1415.6
190,47.51,9068.12,521.35,1408.38
191,47.71,9065.22,521.22,1406.86
192,47.75,9068.89,521.07,1408.09
193,47.61,9065.52,521.25,1412.65
194,47.77,9067.56,521.11,1414.5
195,47.77,9071.79,521.42,1413.6
196,47.64,9069.62,521.21,1408.03
197,47.64,9073.93,521.28,1414.18
198,47.55,9066.91,520.42,1423.74
199,47.64,9061.99,520.64,1411.43
200,47.59,9078.69,521.4,1415.46
201,47.58,9069.83,520.91,1413.96
202,47.68,9068.83,520.66,1410.48
203,47.71,9072.5,521.08,1416.79
204,47.8,9070.73,521.09,1416.37
205,47.67,9074.23,520.65,1419.62
206,47.69,9072.35,521.57,1418.03
207,47.77,9076.18,521.38,1415.34
208,47.55,9068.05,520.79,1417.7
209,47.77,9067.28,521.5,1418.72
210,47.81,9067.42,520.84,1414.58
211,47.83,9065.58,520.73,1420.59
212,47.82,9067.96,521.05,1409.22
213,47.65,9065.16,521.34,1414.92
214,47.76,9067.76,520.57,1412.87
215,47.9,9068.82,520.57,1417.88
216,47.79,9063.27,520.8,1416.51
217,47.56,9070.48,520.76,1419.03
218,47.59,9062.72,521.15,1415.43
219,47.7,9069.06,521.07,1409.24
220,48.06,9073.71,520.84,1417.21
221,47.76,9069.27,521.53,1417.84
222,47.85,9082.9,520.64,1413.81
223,47.6,9069.13,520.04,1410.86
224,47.64,9074.06,520.48,1413.61
225,47.72,9068.17,520.68,1418.79
226,47.86,9064.08,520.71,1415.77
227,47.87,9070.37,520.73,1422.58
228,47.8,9073.2,520.88,1412.81
229,47.62,9071.39,520.52,1414.46
230,47.74,9069.32,520.63,1418.73
231,47.67,9077.93,520.59,1419.35
232,47.68,9087.96,520.49,1420.2
233,47.71,9071.4,519.76,1423.96
234,47.63,9070.46,521.03,1414.2
235,47.77,9075.84,520.28,1421.7
236,47.83,9076.4,520.62,1422.84
237,47.97,9074.08,520.63,1420.16
238,47.92,9070.39,520.09,1422.31
239,47.93,9069.76,520.18,1415.36
240,47.89,9082.12,520.65,1418.81
241,47.68,9069.18,520.69,1416.17
242,48.1,9069.13,520.03,1417.66
243,47.91,9074.64,520.49,1422.12
244,47.97,9074.39,520.64,1423.7
245,47.84,9074.9,520.35,1430.07
246,47.92,9074.32,520.12,1425.29
247,48.0,9080.25,520.23,1422.69
248,48.11,9070.15,520.63,1418.77
249,47.92,9083.39,520.64,1426.69
250,48.11,9071.52,520.11,1425.83
251,47.87,9078.84,520.3,1423.63
252,48.12,9070.0,520.86,1426.48
253,47.89,9077.78,520.35,1425.42
254,47.93,9076.48,519.96,1426.27
255,47.97,9072.66,519.91,1420.01
256,48.07,9082.42,520.59,1425.0
257,47.97,9084.14,519.77,1426.22
258,48.06,9079.05,520.15,1424.3
259,48.03,9077.9,520.16,1434.24
260,47.91,9074.77,520.29,1422.68
261,48.12,9082.84,519.89,1432.76
262,48.2,9077.97,520.47,1425.12
263,48.07,9074.34,519.38,1428.64
264,48.28,9078.03,519.68,1429.31
265,47.99,9081.06,520.11,1418.99
266,48.17,9082.13,519.5,1424.4
267,48.18,9079.52,519.98,1426.99
268,48.12,9080.34,519.34,1427.86
269,48.1,9087.0,520.0,1426.76
270,47.83,9078.26,520.36,1430.28
271,48.13,9075.57,520.03,1427.6
272,47.96,9078.87,520.35,1431.44
273,48.1,9075.52,520.02,1431.12
274,48.07,9079.9,519.8,1420.73
275,48.24,9083.57,519.62,1431.45
276,48.15,9070.18,519.51,1425.38
277,48.26,9084.43,519.13,1431.26
278,48.16,9078.73,519.63,1425.47
1,47.36,9060.45,522.07,1404.23
2,47.44,9065.16,521.81,1411.71
3,47.35,9064.45,522.07,1399.03
4,47.28,9059.79,521.97,1397.49
5,47.35,9060.3,522.13,1405.6
6,47.42,9069.31,521.91,1403.27
7,47.4,9061.13,521.73,1401.07
8,47.44,9063.11,521.54,1400.02
9,47.46,9060.52,521.97,1409.1
10,47.34,9059.42,522.27,1398.67
11,47.31,9059.87,521.78,1408.83
12,47.28,9064.79,521.88,1408.14
13,47.46,9065.84,521.44,1407.08
14,47.6,9064.22,522.39,1401.95
15,47.45,9063.48,521.64,1403.65
16,47.51,9061.83,522.01,1401.86
17,47.38,9065.09,521.21,1405.4
18,47.4,9068.0,522.12,1401.84
19,47.53,9069.84,521.85,1410.52
20,47.66,9061.18,521.6,1405.7
21,47.38,9063.1,521.82,1401.96
22,47.35,9065.84,522.04,1404.62
23,47.45,9060.13,521.83,1402.34
24,47.4,9061.21,521.67,1399.98
25,47.43,9058.64,521.89,1407.85
26,47.45,9056.53,522.16,1402.59
27,47.43,9060.19,521.37,1404.56
28,47.3,9061.48,521.57,1408.3
29,47.53,9060.79,521.87,1403.12
30,47.56,9057.93,521.94,1400.58
31,47.49,9063.16,521.53,1410.46
32,47.45,9065.1,521.74,1406.63
33,47.45,9060.27,522.05,1400.67
34,47.53,9067.77,522.07,1412.11
35,47.35,9063.19,522.23,1407.37
36,47.47,9076.05,522.18,1402.09
37,47.36,9055.9,521.62,1410.85
38,47.45,9062.02,522.24,1399.22
39,47.71,9052.88,522.15,1405.47
40,47.44,9066.08,521.49,1413.06
41,47.43,9063.22,522.26,1404.35
42,47.47,9064.9,521.44,1403.48
43,47.48,9064.77,521.67,1411.32
44,47.59,9062.14,521.74,1402.66
45,47.35,9057.77,522.22,1402.98
46,47.37,9060.19,521.85,1408.07
47,47.46,9069.6,522.12,1406.84
48,47.52,9073.38,522.07,1401.25
49,47.49,9056.93,521.82,1396.51
50,47.36,9065.86,521.8,1412.06
51,47.53,9061.02,521.37,1407.25
52,47.48,9066.31,521.39,1412.9
53,47.48,9058.85,521.4,1401.93
54,47.35,9073.16,521.79,1414.83
55,47.37,9061.23,521.97,1406.35
56,47.44,9066.78,521.99,1409.17
57,47.67,9062.0,521.48,1411.48
58,47.58,9059.92,521.75,1407.46
59,47.38,9066.36,521.49,1411.54
60,47.46,9063.67,521.54,1408.96
61,47.47,9066.47,521.24,1408.38
62,47.59,9065.14,521.31,1408.53
63,47.48,9064.92,522.17,1400.56
64,47.68,9066.11,520.98,1405.63
65,47.56,9066.14,522.0,1403.53
66,47.64,9059.36,521.52,1410.38
67,47.62,9069.26,521.48,1409.77
68,47.47,9066.81,521.5,1402.54
69,47.39,9061.62,521.28,1404.03
70,47.56,9066.05,521.83,1405.51
71,47.44,9067.45,521.26,1408.13
72,47.36,9061.2,521.07,1402.96
73,47.65,9067.75,521.28,1412.28
74,47.44,9066.13,521.55,1404.55
75,47.68,9056.69,521.3,1408.68
76,47.55,9057.95,521.05,1407.8
77,47.36,9061.61,521.31,1411.11
78,47.43,9062.33,521.98,1402.61
79,47.55,9066.69,521.37,1407.46
80,47.48,9061.78,520.9,1408.29
81,47.62,9060.99,521.41,1404.38
82,47.59,9060.88,521.36,1398.67
83,47.64,9064.8,521.57,1413.2
84,47.35,9065.05,521.43,1406.47
85,47.52,9069.16,521.32,1412.75
86,47.47,9056.19,521.61,1403.4
87,47.46,9065.1,521.41,1402.49
88,47.71,9061.81,521.25,1405.26
89,47.43,9066.32,521.22,1401.27
90,47.46,9064.42,521.39,1406.69
91,47.4,9064.18,521.3,1410.86
92,47.57,9057.68,521.11,1405.14
93,47.52,9058.01,521.31,1399.11
94,47.6,9055.79,521.32,1417.07
95,47.52,9058.39,521.59,1412.2
96,47.59,9059.65,521.35,1412.72
97,47.56,9062.17,521.59,1402.35
98,47.4,9068.52,521.63,1413.36
99,47.43,9064.42,521.3,1405.31
100,47.65,9070.56,521.5,1401.91
101,47.36,9066.76,521.37,1408.98
102,47.54,9058.81,521.34,1408.0
103,47.43,9062.35,520.88,1404.3
104,47.51,9065.29,520.97,1410.48
105,47.39,9062.66,520.88,1407.01
106,47.5,9067.73,521.23,1410.99
107,47.56,9066.77,521.39,1403.87
108,47.6,9066.76,521.42,1407.82
109,47.56,9067.76,520.99,1407.67
110,47.58,9063.96,521.73,1408.0
111,47.8,9056.41,520.73,1416.7
112,47.67,9061.05,521.65,1406.87
113,47.94,9060.29,520.94,1411.7
114,47.6,9076.15,521.3,1414.34
115,47.86,9059.41,521.63,1417.17
116,47.68,9062.98,520.76,1402.2
117,47.47,9058.2,520.77,1416.93
118,47.39,9068.19,521.31,1412.99
119,47.66,9060.38,521.07,1410.54
120,47.76,9054.4,521.06,1413.6
121,47.52,9059.98,520.83,1417.71
122,47.57,9068.08,520.92,1416.66
123,47.63,9061.66,521.65,1407.54
124,47.66,9057.62,521.11,1410.78
125,47.57,9057.39,520.65,1411.23
126,47.78,9058.0,521.55,1407.75
127,47.77,9045.78,521.29,1416.49
128,47.75,9065.79,520.61,1409.41
129,47.67,9062.33,520.7,1412.33
130,47.59,9063.39,521.31,1416.35
131,47.52,9054.44,520.59,1410.21
132,47.71,9068.6,520.52,1417.38
133,47.6,9060.67,520.48,1411.34
134,47.73,9057.02,520.95,1415.48
135,47.66,9060.22,520.8,1417.82
136,47.95,9055.95,520.91,1414.73
137,47.48,9056.74,520.99,1415.8
138,47.78,9059.33,520.88,1415.21
139,47.7,9060.82,521.08,1415.12
140,47.6,9057.1,521.23,1417.36
141,47.8,9057.02,520.41,1416.61
142,47.86,9057.43,521.15,1418.29
143,47.86,9060.59,521.26,1417.63
144,47.77,9056.34,520.47,1424.61
145,47.69,9059.1,520.87,1424.86
146,47.85,9060.76,520.92,1421.96
147,47.86,9060.48,520.59,1413.52
148,47.79,9061.05,520.81,1421.8
149,48.01,9061.87,520.86,1420.58
150,47.95,9052.73,520.58,1417.16
151,47.76,9052.4,520.77,1417.63
152,48.03,9059.11,520.49,1419.37
153,47.69,9061.6,521.04,1415.82
154,47.86,9054.42,520.46,1422.24
155,47.8,9063.41,520.44,1417.08
156,47.79,9057.06,520.29,1421.16
157,47.92,9061.43,520.26,1424.07
158,47.75,9053.07,519.82,1417.94
159,47.87,9052.32,520.03,1419.85
160,48.11,9046.05,519.9,1416.58
161,47.89,9057.06,520.16,1422.12
162,48.0,9049.62,520.28,1427.56
163,48.14,9059.85,520.32,1429.33
164,48.05,9053.86,520.78,1424.29
165,48.11,9055.64,519.8,1423.87
166,47.73,9052.77,519.88,1424.95
167,48.13,9061.64,519.79,1425.07
168,48.01,9050.38,519.98,1422.45
169,48.03,9043.85,519.98,1420.46
170,48.12,9051.79,519.67,1422.7
171,48.12,9051.65,519.72,1425.41
172,48.25,9051.7,519.74,1426.82
173,47.96,9050.49,520.47,1426.94
174,48.04,9052.23,519.93,1437.64
175,48.2,9047.37,519.65,1428.38
176,48.22,9055.59,519.96,1424.05
177,48.34,9047.59,519.78,1432.55
178,48.11,9050.62,519.79,1433.25
1,47.33,9059.25,521.84,1404.47
2,47.18,9066.88,522.02,1398.07
3,47.39,9065.97,521.87,1404.04
4,47.45,9068.35,522.45,1407.34
5,47.3,9071.88,522.31,1400.4
6,47.23,9061.6,521.91,1397.61
7,47.21,9065.09,521.85,1397.19
8,47.34,9057.83,521.58,1400.92
9,47.32,9069.42,521.79,1402.79
10,47.32,9063.6,522.22,1409.88
11,47.34,9062.89,522.16,1396.04
12,47.35,9067.86,521.77,1404.95
13,47.3,9060.9,522.2,1398.11
14,47.48,9061.68,521.96,1399.14
15,47.61,9065.73,521.91,1404.19
16,47.12,9060.43,522.18,1398.7
17,47.33,9065.26,521.65,1399.59
18,47.3,9065.61,522.05,1393.01
19,47.27,9065.6,521.58,1405.99
20,47.2,9065.08,522.44,1401.85
21,47.33,9064.07,522.08,1409.21
22,47.36,9066.87,521.78,1403.76
23,47.26,9058.91,521.99,1401.52
24,47.3,9062.72,522.1,1403.41
25,47.34,9064.0,521.76,1401.83
26,47.37,9059.05,522.42,1404.67
27,47.22,9059.94,521.87,1392.35
28,47.31,9072.53,522.25,1401.59
29,47.5,9071.46,522.1,1404.65
30,47.39,9064.77,521.43,1401.94
31,47.18,9066.31,522.08,1393.01
32,47.29,9068.42,522.47,1396.38
33,47.34,9065.48,521.6,1404.44
34,47.33,9065.62,522.22,1404.85
35,47.11,9057.24,521.73,1402.76
36,47.45,9063.67,521.84,1407.39
37,47.34,9065.57,521.95,1391.57
38,47.45,9068.17,522.3,1398.67
39,47.31,9070.92,521.99,1397.96
40,47.2,9060.3,521.87,1406.06
41,47.5,9058.04,522.01,1403.88
42,47.16,9065.87,521.74,1409.08
43,47.24,9067.75,522.17,1407.6
44,47.44,9067.15,521.87,1406.2
45,47.32,9063.16,521.64,1406.29
46,47.36,9066.22,521.54,1402.63
47,47.39,9065.83,521.72,1403.35
48,47.43,9066.18,521.87,1403.07
49,47.41,9062.38,521.91,1403.53
50,47.55,9067.71,522.06,1396.06
51,47.37,9065.64,522.16,1403.3
52,47.42,9074.56,521.99,1405.08
53,47.24,9067.05,521.54,1401.05
54,47.35,9062.98,522.21,1398.09
55,47.46,9063.92,521.5,1405.29
56,47.38,9065.22,522.38,1409.64
57,47.35,9059.5,522.04,1398.02
58,47.43,9060.66,521.95,1399.36
59,47.37,9064.52,521.95,1400.94
60,47.29,9066.43,522.2,1406.92
61,47.45,9061.17,522.08,1402.01
62,47.35,9066.11,521.91,1409.82
63,47.19,9065.97,521.99,1402.38
64,47.34,9066.1,521.81,1398.97
65,47.37,9069.65,522.26,1408.82
66,47.25,9062.51,521.58,1403.75
67,47.42,9069.3,521.7,1406.94
68,47.42,9061.74,521.5,1402.46
69,47.34,9070.72,522.18,1402.92
70,47.57,9060.81,521.9,1407.31
71,47.36,9063.65,521.92,1402.09
72,47.5,9065.24,521.62,1403.05
73,47.34,9069.46,521.6,1394.35
74,47.41,9066.39,521.72,1404.69
75,47.27,9070.27,522.56,1400.82
76,47.56,9065.3,521.38,1405.74
77,47.44,9061.74,522.0,1397.83
78,47.29,9063.46,521.68,1395.07
79,47.28,9069.17,522.09,1403.09
80,47.34,9063.85,521.61,1398.43
81,47.38,9066.42,521.7,1402.74
82,47.38,9063.74,522.02,1401.57
83,47.3,9069.55,521.65,1408.26
84,47.21,9071.71,522.3,1403.89
85,47.33,9064.77,521.43,1406.73
86,47.39,9068.18,522.02,1408.22
87,47.37,9072.78,522.0,1407.05
88,47.33,9069.5,521.78,1400.68
89,47.22,9074.22,521.66,1401.72
90,47.39,9076.01,521.66,1405.4
91,47.38,9072.8,521.93,1404.5
92,47.34,9071.3,521.83,1407.05
93,47.42,9075.92,521.39,1405.64
94,47.45,9069.03,521.73,1410.6
95,47.38,9072.81,521.77,1405.62
96,47.54,9073.22,521.59,1405.2
97,47.55,9065.5,521.64,1403.53
98,47.41,9077.89,521.58,1403.99
99,47.29,9062.25,521.72,1405.01
100,47.22,9071.1,522.26,1403.23
101,47.26,9073.65,522.05,1401.36
102,47.38,9074.88,521.91,1404.68
103,47.2,9067.58,522.0,1396.68
104,47.42,9067.1,521.63,1410.43
105,47.46,9067.43,521.64,1411.72
106,47.49,9074.68,521.59,1407.08
107,47.5,9073.94,522.2,1412.92
108,47.48,9073.16,521.33,1413.46
109,47.58,9057.88,521.86,1408.15
110,47.62,9076.79,521.96,1405.06
111,47.51,9068.51,522.07,1404.18
112,47.59,9070.83,521.75,1399.82
113,47.35,9079.35,521.83,1408.77
114,47.29,9073.59,521.4,1411.13
115,47.37,9072.08,521.79,1407.18
116,47.48,9076.09,521.63,1402.12
117,47.58,9075.76,521.24,1407.61
118,47.39,9077.74,521.44,1411.52
119,47.51,9073.71,522.55,1408.03
120,47.55,9069.28,521.96,1404.48
121,47.43,9074.45,521.5,1404.14
122,47.44,9076.07,521.95,1405.13
123,47.39,9075.9,521.86,1414.42
124,47.38,9069.97,521.08,1412.05
125,47.52,9074.8,521.65,1402.34
126,47.25,9072.02,522.08,1399.49
127,47.28,9076.76,521.45,1411.27
128,47.6,9081.1,522.14,1407.75
129,47.57,9078.0,521.33,1403.9
130,47.4,9080.21,521.87,1408.04
131,47.61,9080.76,521.63,1409.17
132,47.44,9074.81,522.12,1416.25
133,47.39,9078.04,521.57,1407.72
134,47.38,9074.19,521.78,1410.41
135,47.44,9080.36,521.34,1406.97
136,47.5,9083.55,521.7,1412.92
137,47.59,9075.97,521.38,1409.51
138,47.37,9080.72,521.79,1408.68
139,47.54,9084.78,521.44,1403.99
140,47.77,9085.18,521.76,1409.49
141,47.48,9082.11,521.16,1412.52
142,47.64,9079.78,521.76,1412.7
143,47.6,9081.96,521.05,1403.41
144,47.53,9078.08,522.17,1407.8
